"","Sale_Price","Gr_Liv_Area","Garage_Cars","Garage_Area","Total_Bsmt_SF","First_Flr_SF","Year_Built","Full_Bath","Year_Remod_Add","Mas_Vnr_Area","TotRms_AbvGrd"
"2719",157000,1949,2,586,1949,1949,1977,2,1977,99,10
"2720",172500,1920,2,451,1052,1252,1958,2,1958,0,8
"2721",155000,1803,2,484,1134,1803,1957,2,2000,67,8
"2722",170000,1779,2,454,1763,1779,1955,1,1974,0,6
"2723",105000,872,1,322,872,872,1924,1,1950,65,5
"2724",145000,960,1,364,648,960,1965,0,2001,0,3
"2725",168000,1437,2,576,1188,1437,1956,1,1987,0,6
"2726",278000,1830,2,521,1865,1830,1967,1,1967,123,6
"2727",164000,1000,2,575,1000,1000,1963,1,1963,0,4
"2728",225000,2287,2,667,1304,1304,1953,2,1953,0,7
"2729",130000,810,2,576,782,810,1971,1,1972,153,4
"2730",142500,894,2,440,864,894,1974,1,1974,0,5
"2731",148400,1700,1,450,430,880,1980,2,1981,0,7
"2732",190000,1453,2,445,1453,1453,1986,1,1986,0,6
"2733",146000,1350,2,504,967,1350,1954,1,1954,0,6
"2734",128000,1150,1,215,799,799,1942,1,1950,0,6
"2735",225000,2008,1,230,896,1112,1948,3,2002,0,8
"2736",274970,2201,2,432,697,1575,1966,2,1966,0,8
"2737",235000,2009,3,795,672,1337,1928,2,1950,0,8
"2738",415000,3672,2,836,1836,1836,1935,3,1990,0,7
"2739",182000,1560,2,528,1776,1560,1962,2,1962,96,6
"2740",135000,1488,2,569,0,1488,1952,1,2002,232,7
"2741",137000,1057,1,288,1057,1057,1955,1,1999,164,6
"2742",136900,1855,1,325,994,1216,1954,2,1972,0,7
"2743",149900,1609,1,305,1000,1068,1953,1,1953,0,7
"2744",123500,1148,1,308,980,1148,1952,1,1952,0,6
"2745",93000,1124,0,0,0,1124,1954,1,1954,0,5
"2746",91500,1456,1,280,810,1002,1948,1,1950,0,7
"2747",180000,1298,2,403,1298,1298,1985,2,1985,85,5
"2748",209000,2559,2,506,868,1313,1989,2,1989,232,9
"2749",215000,1911,2,471,777,1065,1993,2,1994,125,8
"2750",224500,1440,4,920,1344,1440,1993,2,1993,0,8
"2751",229800,1876,3,848,1308,1308,2005,2,2006,0,7
"2752",183600,1208,2,632,1208,1208,2005,2,2005,0,6
"2753",194000,1220,2,632,1199,1220,2006,2,2006,84,6
"2754",193879,1294,2,662,1286,1294,2006,2,2006,0,6
"2755",221500,1614,3,865,1614,1614,2005,2,2006,240,7
"2756",204900,1498,2,675,1498,1498,2006,2,2006,0,5
"2757",239799,1962,3,868,1391,1391,2006,2,2006,0,7
"2758",233555,1846,2,495,1836,1846,2006,2,2006,0,7
"2759",260000,1734,2,660,1734,1734,2005,2,2005,0,7
"2760",294900,1590,3,754,1570,1590,2005,2,2006,198,6
"2761",209700,1809,2,638,945,945,2005,2,2006,0,8
"2762",225000,1614,2,576,1614,1614,2005,2,2005,140,7
"2763",181000,1596,2,610,784,784,2005,2,2005,532,6
"2764",220000,1915,2,506,908,927,1992,2,1992,0,8
"2765",190000,1582,2,390,1624,1582,1964,2,1964,621,7
"2766",180000,988,2,540,938,988,1969,1,1969,0,4
"2767",280000,1533,2,576,1533,1533,1975,2,1975,0,5
"2768",158900,1388,2,522,1388,1388,1968,2,1968,0,6
"2769",148000,914,2,576,870,914,1996,1,1996,0,5
"2770",145000,1100,2,462,1100,1100,1996,1,1996,0,5
"2771",187000,1499,2,473,781,795,1995,2,1995,68,6
"2772",193000,1425,2,591,1425,1425,1998,2,1998,0,5
"2773",156000,990,2,576,990,990,1995,1,1995,0,5
"2774",235000,1525,2,541,1525,1525,2000,2,2000,244,6
"2775",217000,1494,2,576,1479,1494,1997,2,1997,0,6
"2776",214000,1588,2,472,1588,1588,1999,2,1999,183,6
"2777",196000,1749,2,515,842,856,1999,2,1999,0,7
"2778",217000,1779,2,586,951,951,1999,2,2000,0,7
"2779",200000,1861,2,492,916,920,2002,2,2002,0,8
"2780",192500,1776,2,474,936,936,2002,2,2002,144,7
"2781",205000,1541,3,843,1541,1541,2001,2,2002,150,6
"2782",132500,954,2,576,911,954,1976,1,1976,0,6
"2783",157500,1388,1,317,675,686,1977,1,1977,62,6
"2784",174000,1282,3,672,995,1282,1978,2,1978,123,6
"2785",128500,971,1,300,971,971,1969,1,1969,0,5
"2786",128500,864,1,288,864,864,1972,1,1972,0,5
"2787",149900,894,2,552,894,894,1972,1,1972,0,5
"2788",119900,864,1,297,864,864,1972,1,1972,0,5
"2789",137000,1320,2,484,630,630,1993,2,1994,0,5
"2790",255000,1989,2,586,1065,1091,2002,2,2002,210,7
"2791",222000,1762,2,591,826,878,2002,2,2002,199,6
"2792",214000,1755,2,530,840,840,1999,2,1999,148,7
"2793",220000,1358,2,418,1348,1358,2002,1,2002,0,5
"2794",275000,1787,3,748,1753,1787,2001,2,2002,178,7
"2795",197000,1909,2,529,872,872,2002,2,2002,0,8
"2796",230000,1654,3,900,1654,1654,2002,2,2002,295,6
"2797",268500,2214,3,646,1090,1090,1999,2,1999,261,8
"2798",210900,2049,2,467,1065,1065,1996,2,1997,0,9
"2799",227000,1939,3,555,1054,1070,1998,2,1998,227,8
"2800",237000,1995,2,610,930,950,1995,2,1996,0,8
"2801",274300,2097,2,583,1108,1108,1998,2,1998,0,8
"2802",216837,1836,2,484,1860,1836,2004,2,2005,0,8
"2803",133000,848,2,420,848,848,2003,1,2003,170,4
"2804",155900,848,2,420,848,848,2004,1,2004,169,3
"2805",233230,1919,2,685,1079,1079,2006,2,2006,0,8
"2806",207000,1390,2,545,1390,1390,2003,2,2003,0,7
"2807",195000,1948,2,434,847,847,2004,2,2005,0,8
"2808",200000,1700,2,544,1682,1700,2003,2,2003,120,7
"2809",203160,1737,2,578,851,851,2006,2,2006,0,7
"2810",195800,1611,2,572,784,784,2005,2,2005,0,6
"2811",212900,1552,3,782,1552,1552,2005,2,2006,196,7
"2812",196500,1720,2,565,860,860,2004,2,2004,0,7
"2813",198000,1336,2,502,1336,1336,2005,2,2006,0,6
"2814",173900,1500,2,564,750,750,2005,2,2006,0,6
"2815",163990,1456,2,390,728,728,2005,2,2006,0,8
"2816",164990,1310,2,400,1310,1310,2005,2,2005,0,6
"2817",98000,1436,2,528,676,760,1910,2,2000,0,6
"2818",149900,1466,2,528,1466,1466,1959,1,1959,132,6
"2819",102000,1220,2,396,836,1220,1951,1,1951,0,6
"2820",127500,1012,0,0,976,1012,1975,2,1975,355,4
"2821",127500,980,0,0,945,980,1975,2,1975,250,4
"2822",119900,1176,1,360,1176,1176,1969,1,1969,0,5
"2823",196500,1724,2,616,796,806,2003,2,2004,190,8
"2824",117250,914,0,0,914,914,2002,1,2002,0,4
"2825",229000,2314,2,502,1150,1164,2003,2,2005,0,9
"2826",145000,1072,2,525,547,1072,2005,1,2005,80,5
"2827",140000,1072,2,525,547,1072,2005,2,2006,82,5
"2828",142500,1072,2,525,547,1072,2005,1,2006,82,5
"2829",134000,1709,2,380,970,970,2004,2,2004,50,7
"2830",130000,1709,2,380,970,970,2004,2,2004,50,7
"2831",130000,1709,2,380,970,970,2004,2,2006,50,7
"2832",137500,1709,2,380,970,970,2004,2,2004,50,7
"2833",130000,1708,2,380,976,976,2004,2,2004,117,7
"2834",97900,936,1,265,624,624,1948,1,1950,0,5
"2835",92000,1338,2,528,832,846,1915,2,1950,0,7
"2836",107000,1669,1,288,1093,1093,1924,1,1950,0,9
"2837",81000,1184,0,0,658,658,1910,1,1996,0,8
"2838",104900,1221,1,392,784,949,1924,1,1950,0,7
"2839",115000,864,2,572,864,864,1955,1,1990,0,5
"2840",125000,1482,2,609,954,1482,1954,2,1968,60,6
"2841",116000,1250,1,280,686,686,1918,1,1950,0,7
"2842",83000,1414,0,0,864,964,1922,1,1950,0,8
"2843",118500,2230,1,440,795,954,1912,1,1950,0,10
"2844",35000,498,1,216,498,498,1922,1,1955,0,3
"2845",121000,1273,1,275,616,1055,1910,1,1993,0,5
"2846",160000,1928,0,0,686,948,1916,2,1995,0,10
"2847",140000,1595,1,240,940,1192,1940,1,2000,0,6
"2848",137000,1551,1,240,1058,1058,1938,2,1950,0,6
"2849",128000,1340,1,440,780,816,1945,1,1950,0,6
"2850",160000,1479,1,312,624,743,1926,1,1997,0,6
"2851",138887,1784,1,180,747,892,1914,1,1950,0,9
"2852",149000,1510,1,216,755,755,1920,1,1950,0,6
"2853",102000,1522,0,0,1008,1008,1926,2,1950,0,7
"2854",167000,1636,1,288,818,818,1919,1,1950,0,7
"2855",200100,1802,1,216,793,901,1920,1,1950,0,9
"2856",131000,1465,1,240,992,992,1939,2,1950,0,6
"2857",112000,1288,1,240,824,824,1941,1,1950,0,6
"2858",140000,1717,3,642,756,961,1915,1,1970,0,7
"2859",195000,1550,1,318,817,940,1920,1,1950,0,7
"2860",230000,1517,2,400,792,792,1929,1,1950,0,7
"2861",194000,1717,1,410,901,1125,1940,1,1950,0,7
"2862",137500,1180,1,252,700,1180,1922,1,1950,0,5
"2863",250000,2057,1,180,1017,1020,1936,1,1987,0,6
"2864",218000,1671,2,451,1022,1122,1929,2,1950,270,7
"2865",239000,2345,2,360,952,1170,1932,2,1950,0,9
"2866",199500,1609,3,579,637,959,1932,1,1990,0,8
"2867",210000,1801,2,365,697,1104,1930,1,1959,0,8
"2868",230000,1811,2,470,1073,1811,1956,1,2004,0,6
"2869",217500,1647,2,621,1430,1647,1977,2,1977,459,7
"2870",257000,2315,1,342,1168,1278,1950,2,1963,405,9
"2871",157000,1336,1,375,1165,1336,1953,1,1953,56,5
"2872",223000,1844,2,540,1844,1844,1969,2,1969,312,7
"2873",102000,976,1,215,976,976,1942,1,1950,0,5
"2874",145400,1285,2,506,861,861,1926,1,1950,0,6
"2875",72000,672,0,0,432,672,1925,1,1950,0,4
"2876",85000,641,1,272,641,641,1925,1,1950,0,4
"2877",106500,951,1,327,951,951,1936,1,1950,0,6
"2878",139000,1638,1,384,967,967,1957,2,1957,327,6
"2879",108000,1336,1,570,637,897,1920,1,1950,0,7
"2880",51689,729,0,0,0,729,1945,1,1950,0,5
"2881",35311,480,1,308,480,480,1949,0,1950,0,4
"2882",115000,1396,0,0,660,1060,1951,2,1951,0,8
"2883",78000,936,0,0,216,576,1916,1,1950,0,6
"2884",375000,1778,2,495,1573,1778,2005,2,2006,473,5
"2885",300000,1646,2,525,1594,1646,2004,2,2005,186,5
"2886",242500,1625,2,576,1625,1625,1979,2,1979,0,6
"2887",145000,1664,2,616,1664,1664,1978,2,1978,0,10
"2888",209000,1491,2,490,1491,1491,2001,2,2001,0,7
"2889",135000,1004,2,504,975,1004,1977,1,1977,90,4
"2890",148000,1210,2,528,1128,1210,1975,2,1975,257,6
"2891",171000,1959,3,766,1907,1959,1988,3,1989,70,9
"2892",335000,2519,2,628,1210,1238,1989,2,1990,293,9
"2893",230000,1295,1,312,0,1295,1986,2,1986,0,5
"2894",250764,1650,2,518,1632,1650,1958,1,1958,0,6
"2895",228000,1707,2,511,1686,1707,1981,2,1981,653,6
"2896",176000,1137,2,551,1112,1137,1987,2,1987,72,5
"2897",180000,1339,2,484,1309,1339,1990,2,1990,54,6
"2898",250000,2514,2,693,1216,1298,1990,2,1991,0,8
"2899",202000,1403,2,470,1381,1403,2000,2,2000,0,5
"2900",312500,1800,3,765,1800,1800,2002,2,2002,630,7
"2901",320000,1960,3,714,1728,1960,2005,2,2006,198,8
"2902",369900,2028,3,880,1868,2028,2005,2,2006,208,7
"2903",359900,1838,3,682,1838,1838,2005,2,2006,382,9
"2904",81500,1600,1,270,0,1600,1951,1,1951,0,6
"2905",215000,1368,4,784,1288,1368,1997,2,1997,200,8
"2906",164000,1216,2,402,1216,1216,1998,2,1998,116,5
"2907",153500,1337,2,405,1237,1337,1998,2,1998,443,5
"2908",84500,1140,0,0,1140,1140,2006,1,2006,0,6
"2909",104500,1304,1,336,264,616,1977,1,1977,0,5
"2910",127000,1475,1,336,757,925,1977,2,1977,0,6
"2911",151400,2521,2,576,942,1291,1973,2,1973,0,10
"2912",126500,874,1,288,864,874,1968,1,2003,0,5
"2913",146500,1652,3,928,1652,1652,1970,2,1970,0,8
"2914",73000,630,0,0,630,630,1970,1,1970,0,3
"2915",79400,1092,1,253,546,546,1972,1,1972,0,5
"2916",140000,1360,1,336,1104,1360,1969,1,1979,194,8
"2917",92000,630,0,0,630,630,1970,1,1970,0,3
"2918",87550,1092,1,286,546,546,1970,1,1970,0,5
"2919",79500,1092,0,0,546,546,1970,1,1970,0,5
"2920",90500,1092,0,0,546,546,1970,1,1970,0,5
"2921",71000,1092,1,286,546,546,1970,1,1970,0,6
"2922",150900,1728,2,574,1728,1728,1976,2,1976,0,8
"2923",188000,1728,2,560,1728,1728,1976,2,1976,0,8
"2924",160000,1126,2,484,1126,1126,1977,2,1977,0,5
"2925",131000,1224,2,576,1224,1224,1960,1,1996,0,7
"2926",142500,1003,2,588,1003,1003,1984,1,1984,0,6
"2927",131000,902,2,484,864,902,1983,1,1983,0,5
"2928",132000,970,0,0,912,970,1992,1,1992,0,6
"2929",170000,1389,2,418,1389,1389,1974,1,1975,0,6
"2930",188000,2000,3,650,996,996,1993,2,1994,94,9
